loan_id,customer_id,loan_purpose,loan_type,loan_amount,interest_rate,tenure_months,emi_amount,disbursement_date,maturity_date,repayment_frequency,loan_status,num_payments_made,outstanding_balance,collateral_value,num_late_payments,penalty_charges,loan_officer_id,branch_code,insurance_taken,loan_duration_years,total_repayment,total_interest_paid,default_flag,ltv_ratio,risk_category
LOAN008057,CUST02004,Wedding,Secured,344900.57,15.43,240,4651.57,2021-07-05,2041-03-22,Monthly,Active,17,241478.88,535584.32,2.0,23768.07,LO102,BR28,False,20.0,1116376.8,771476.23,False,0.644,Low
LOAN008058,CUST04895,Business,Unsecured,146208.41,16.59,84,2953.35,2018-09-04,2025-07-29,Quarterly,Closed,52,1010.15,234923.6,8.0,25311.81,LO181,BR37,False,7.0,248081.4,101872.99,False,0.6224,Medium
LOAN008059,CUST08131,Personal,Secured,442701.74,16.99,12,40374.4,2020-06-22,2021-06-17,Monthly,Under Review,61,339246.94,31881.13,15.0,39898.43,LO140,BR34,False,1.0,484492.8,41791.06,False,13.886,Medium
LOAN008060,CUST04525,Personal,Unsecured,1385075.8175,13.02,48,44057.942500000005,2020-09-23,2024-09-02,Monthly,Closed,122,26884.71,1468205.4,1.0,528.63,LO118,BR20,False,4.0,2114781.24,729705.42,False,0.9434,Low
LOAN008061,CUST08866,Personal,Secured,310138.29,7.58,120,3694.36,2022-03-13,2032-01-20,Monthly,Closed,76,196121.48,126877.79,13.0,40934.9,LO198,BR12,False,10.0,443323.2,133184.91,False,2.4444,Medium
LOAN008062,CUST02547,Vehicle,Unsecured,418900.26,14.08,48,11233.89,2019-02-04,2023-01-14,Monthly,Active,230,94274.12,228302.64500000002,9.0,25383.190000000002,LO138,BR22,False,4.0,539226.72,120326.46,False,1.8348,Medium
LOAN008063,CUST03846,Business,Unsecured,93373.0,20.47,36,3492.48,2019-04-07,2022-03-22,Monthly,Defaulted,220,84855.36,86406.49,18.0,12380.93,LO117,BR31,False,3.0,125729.28,32356.28,True,1.0806,High
LOAN008064,CUST06499,Vehicle,Unsecured,146217.4,14.82,36,5055.8,2022-06-07,2025-05-22,Monthly,Closed,38,45529.52,20525.06,19.0,18169.75,LO154,BR36,False,3.0,182008.8,35791.4,False,7.1238,Medium
LOAN008065,CUST04346,Education,Secured,53651.37,7.11,48,1287.49,2020-08-25,2024-08-04,Monthly,Active,24,11619.86,52704.03,8.0,22206.38,LO177,BR34,False,4.0,61799.52,8148.15,False,1.018,Medium
LOAN008066,CUST07026,Personal,Secured,216663.18,12.3,180,2642.29,2023-05-15,2038-02-25,Monthly,Closed,237,201323.35,317820.89,4.0,26381.96,LO198,BR13,False,15.0,475612.2,258949.02,False,0.6817,Low
LOAN008067,CUST08360,Personal,Unsecured,742983.49,16.04,12,44057.942500000005,2024-03-28,2025-03-23,Monthly,Active,49,205189.54,738370.38,13.0,16106.83,LO179,BR46,False,1.0,528695.31,-214288.18,False,1.0062,Medium
LOAN008068,CUST09357,Education,Unsecured,113547.99,10.84,36,3708.82,2021-03-24,2024-03-08,Monthly,Closed,145,52884.5,147808.05,4.0,35048.51,LO152,BR26,False,3.0,133517.52,19969.53,False,0.7682,Low
LOAN008069,CUST08810,Personal,Unsecured,422507.38,9.41,60,8854.87,2021-12-20,2026-11-24,Monthly,Closed,231,255848.29,656595.83,18.0,15719.64,LO184,BR27,False,5.0,531292.2,108784.82,False,0.6435,Medium
LOAN008070,CUST05566,Personal,Unsecured,229520.18,15.46,12,20765.96,2023-01-22,2024-01-17,Bi-Annual,Closed,183,173432.04,427608.44,14.0,22732.68,LO174,BR34,True,1.0,249191.52,19671.34,False,0.5368,Medium
LOAN008071,CUST04333,Medical,Unsecured,318844.61,15.92,12,28916.98,2020-08-20,2021-08-15,Monthly,Closed,197,215596.72,537184.01,2.0,34270.93,LO155,BR49,True,1.0,347003.76,28159.15,False,0.5935,Low
LOAN008072,CUST03768,Education,Secured,1385075.8175,13.62,180,19245.16,2022-08-17,2037-05-30,Bi-Annual,Active,8,35192.28,1577418.3025,5.0,32332.36,LO172,BR41,False,15.0,3464128.8,2079052.98,False,0.8781,Low
LOAN008073,CUST06444,Education,Secured,685548.65,7.93,240,5704.37,2019-11-20,2039-08-07,Monthly,Under Review,203,677979.3,426882.12,16.0,21402.3,LO157,BR44,True,20.0,1369048.8,683500.15,False,1.6059,Medium
LOAN008074,CUST02780,Home,Unsecured,228989.23,17.95,180,3679.46,2021-12-09,2036-09-21,Monthly,Active,74,177436.47,163502.35,5.0,37096.05,LO152,BR47,False,15.0,662302.8,433313.57,False,1.4005,Low
LOAN008075,CUST05078,Vehicle,Secured,199125.19,18.22,240,3106.88,2020-09-14,2040-06-01,Monthly,Active,120,123685.98,114226.43,13.0,46129.19,LO166,BR33,True,20.0,745651.2,546526.01,False,1.7432,Medium
LOAN008076,CUST01462,Business,Unsecured,149317.64,12.56,24,7068.01,2018-02-22,2020-02-12,Bi-Annual,Closed,212,76312.62,255200.14,3.0,47478.03,LO154,BR32,False,2.0,169632.24,20314.6,False,0.5851,Low
LOAN008077,CUST05138,Home,Secured,1206258.92,6.64,84,17994.13,2020-09-30,2027-08-25,Bi-Annual,Active,134,813103.9975,930506.59,14.0,49487.91,LO178,BR13,False,7.0,1511506.92,305248.0,False,1.2963,Medium
LOAN008078,CUST06584,Vehicle,Unsecured,494308.66,16.38,36,17471.3,2020-12-31,2023-12-16,Monthly,Closed,14,184818.94,8358.57,12.0,37759.42,LO173,BR13,True,3.0,628966.8,134658.14,False,59.1379,Medium
LOAN008079,CUST05985,Wedding,Secured,600213.2,21.66,48,18799.75,2019-05-30,2023-05-09,Monthly,Closed,47,433498.52,110602.12,15.0,16696.5,LO101,BR26,False,4.0,902388.0,302174.8,False,5.4268,Medium
LOAN008080,CUST00747,Vehicle,Secured,166408.35,14.05,48,4551.53,2022-11-09,2026-10-19,Quarterly,Defaulted,83,149552.09,42062.8,13.0,20826.25,LO106,BR40,False,4.0,218473.44,52065.09,True,3.9562,High
LOAN008081,CUST02245,Vehicle,Unsecured,313861.24,14.08,84,6443.06,2018-01-16,2024-12-10,Monthly,Active,30,32608.68,228302.64500000002,9.0,25383.190000000002,LO159,BR49,False,7.0,541217.04,227355.8,False,1.3748,Medium
LOAN008082,CUST01408,Home,Unsecured,269124.22,14.67,36,9285.85,2019-11-23,2022-11-07,Monthly,Active,21,177920.03,315919.59,19.0,42990.3,LO171,BR36,False,3.0,334290.6,65166.38,False,0.8519,Medium
LOAN008083,CUST03596,Wedding,Secured,100546.6,10.18,24,4648.07,2022-12-10,2024-11-29,Monthly,Closed,21,79219.17,16054.9,3.0,9077.5,LO122,BR19,False,2.0,111553.68,11007.08,False,6.2627,Low
LOAN008084,CUST09232,Personal,Unsecured,109028.79,11.77,48,2858.85,2020-08-25,2024-08-04,Monthly,Closed,72,45834.78,142297.84,11.0,2685.04,LO164,BR36,True,4.0,137224.8,28196.01,False,0.7662,Medium
LOAN008085,CUST06074,Personal,Unsecured,92585.96,14.08,84,2134.17,2020-02-04,2026-12-29,Monthly,Active,123,65447.17,228302.64500000002,9.0,25383.190000000002,LO115,BR18,False,7.0,179270.28,86684.32,False,0.4055,Medium
LOAN008086,CUST05854,Business,Unsecured,257060.73,15.73,60,6214.4,2019-06-10,2024-05-14,Bi-Annual,Active,173,33174.93,399278.34,1.0,13846.44,LO151,BR33,False,5.0,372864.0,115803.27,False,0.6438,Low
LOAN008087,CUST04370,Personal,Secured,85843.38,14.08,180,891.74,2022-07-03,2037-04-15,Monthly,Active,221,12913.94,228302.64500000002,9.0,25383.190000000002,LO101,BR38,False,15.0,160513.2,74669.82,False,0.376,Medium
LOAN008088,CUST07195,Personal,Unsecured,1172642.85,7.27,120,13779.12,2019-06-19,2029-04-27,Monthly,Active,153,813103.9975,1577418.3025,13.0,37387.3,LO133,BR43,True,10.0,1653494.4,480851.55,False,0.7434,Medium
LOAN008089,CUST07535,Medical,Unsecured,975913.37,7.33,120,11497.86,2023-01-19,2032-11-27,Monthly,Defaulted,124,89847.6,905855.81,5.0,1218.21,LO114,BR49,False,10.0,1379743.2,403829.83,True,1.0773,High
LOAN008090,CUST09976,Education,Secured,144205.0,14.26,12,12965.4,2019-07-07,2020-07-01,Monthly,Closed,82,33002.78,112904.05,1.0,46366.63,LO197,BR41,False,1.0,155584.8,11379.8,False,1.2772,Low
LOAN008091,CUST08715,Home,Unsecured,94969.87,8.13,48,2324.29,2023-10-21,2027-09-30,Monthly,Active,209,23250.94,62360.13,17.0,19528.57,LO131,BR36,True,4.0,111565.92,16596.05,False,1.5229,Medium
LOAN008092,CUST08993,Education,Secured,312730.27,19.41,36,11528.38,2023-03-16,2026-02-28,Monthly,Active,85,177902.84,113697.45,1.0,37465.39,LO163,BR17,True,3.0,415021.68,102291.41,False,2.7505,Low
LOAN008093,CUST08408,Personal,Secured,305212.55,11.81,120,4345.46,2018-04-17,2028-02-24,Monthly,Active,140,223148.15,203600.99,11.0,40695.36,LO175,BR50,False,10.0,521455.2,216242.65,False,1.4991,Medium
LOAN008094,CUST01273,Vehicle,Unsecured,217133.31,14.08,120,3171.98,2019-06-17,2029-04-25,Monthly,Closed,137,156526.29,228302.64500000002,9.0,25383.190000000002,LO190,BR34,False,10.0,380637.6,163504.29,False,0.9511,Medium
LOAN008095,CUST01453,Business,Unsecured,492909.37,11.84,48,12941.51,2020-01-26,2024-01-05,Monthly,Active,72,469303.24,898882.49,9.0,20581.26,LO182,BR45,False,4.0,621192.48,128283.11,False,0.5484,Medium
LOAN008096,CUST07833,Personal,Secured,135603.47,14.79,12,12225.91,2021-05-23,2022-05-18,Monthly,Under Review,67,29710.22,264047.47,11.0,21430.78,LO154,BR19,False,1.0,146710.92,11107.45,False,0.5136,Medium
LOAN008097,CUST03215,Education,Unsecured,292102.76,21.97,120,6031.71,2018-02-27,2028-01-06,Bi-Annual,Active,217,181708.9,527017.33,15.0,7976.57,LO134,BR46,False,10.0,723805.2,431702.44,False,0.5543,Medium
LOAN008098,CUST04550,Personal,Unsecured,134544.99,20.4,12,12489.28,2018-03-08,2019-03-03,Monthly,Active,144,24328.78,18772.99,15.0,33699.75,LO185,BR35,True,1.0,149871.36,15326.37,False,7.1669,Medium
LOAN008099,CUST08554,Home,Unsecured,126057.15,10.09,180,1361.57,2023-06-27,2038-04-09,Quarterly,Active,205,113920.08,35781.14,8.0,26404.89,LO105,BR45,False,15.0,245082.6,119025.45,False,3.523,Medium
LOAN008100,CUST03740,Education,Unsecured,435494.16,20.41,12,40427.29,2021-09-14,2022-09-09,Quarterly,Active,86,424849.5,720595.1,4.0,42009.68,LO137,BR49,True,1.0,485127.48,49633.32,False,0.6044,Low
LOAN008101,CUST05048,Home,Secured,290051.7,15.53,36,10130.18,2018-11-29,2021-11-13,Monthly,Active,148,23741.18,288894.53,19.0,46104.91,LO172,BR45,False,3.0,364686.48,74634.78,False,1.004,Medium
LOAN008102,CUST00268,Home,Unsecured,910429.57,17.83,84,19044.65,2018-10-13,2025-09-06,Monthly,Defaulted,101,774397.86,107907.71,7.0,36431.26,LO161,BR14,False,7.0,1599750.6,689321.03,True,8.4371,High
LOAN008103,CUST09857,Education,Unsecured,83563.76,14.57,36,2879.2,2018-01-16,2020-12-31,Monthly,Active,195,38957.03,54298.19,5.0,41603.6,LO105,BR46,False,3.0,103651.2,20087.44,False,1.539,Low
LOAN008104,CUST02042,Education,Unsecured,91430.33,16.74,60,2259.52,2020-02-03,2025-01-07,Monthly,Active,40,65417.63,66661.91,6.0,35890.67,LO126,BR19,False,5.0,135571.2,44140.87,False,1.3716,Medium
LOAN008105,CUST05788,Travel,Secured,734872.61,12.57,24,34788.94,2024-05-17,2026-05-07,Bi-Annual,Active,91,543330.17,943318.29,6.0,3935.02,LO170,BR44,False,2.0,834934.56,100061.95,False,0.779,Medium
LOAN008106,CUST07761,Personal,Secured,164002.41,10.87,180,1850.68,2020-08-29,2035-06-12,Monthly,Defaulted,170,73385.03,20973.19,6.0,43051.41,LO130,BR14,False,15.0,333122.4,169119.99,True,7.8196,High
LOAN008107,CUST00969,Home,Unsecured,292200.9,14.3,12,26277.14,2020-12-19,2021-12-14,Monthly,Closed,88,166511.72,527672.77,1.0,11037.53,LO139,BR10,False,1.0,315325.68,23124.78,False,0.5538,Low
LOAN008108,CUST09147,Home,Unsecured,345111.9,13.87,84,6442.64,2018-02-16,2025-01-10,Bi-Annual,Active,194,51805.35,61246.34,1.0,9115.78,LO112,BR42,False,7.0,541181.76,196069.86,False,5.6348,Low
LOAN008109,CUST04211,Education,Unsecured,196095.28,12.63,240,2245.91,2024-06-12,2044-02-28,Monthly,Active,71,192182.22,149126.75,0.0,26493.03,LO100,BR38,True,20.0,539018.4,342923.12,False,1.315,Low
LOAN008110,CUST01390,Travel,Unsecured,212778.55,18.73,60,5488.03,2024-06-14,2029-05-19,Monthly,Active,89,203427.47,16232.97,9.0,23393.24,LO130,BR16,False,5.0,329281.8,116503.25,False,13.1078,Medium
LOAN008111,CUST08523,Personal,Unsecured,297056.4,17.62,48,8667.16,2022-08-19,2026-07-29,Bi-Annual,Closed,162,293517.69,353933.14,16.0,26156.51,LO108,BR41,False,4.0,416023.68,118967.28,False,0.8393,Medium
LOAN008112,CUST08851,Travel,Secured,139404.77,10.95,240,1434.18,2021-12-12,2041-08-29,Monthly,Active,116,88030.27,250411.37,9.0,42706.2,LO112,BR50,True,20.0,344203.2,204798.43,False,0.5567,Medium
LOAN008113,CUST01648,Home,Secured,226125.57,9.56,12,19833.79,2022-09-09,2023-09-04,Quarterly,Active,106,201418.04,396132.13,14.0,16413.18,LO109,BR35,False,1.0,238005.48,11879.91,False,0.5708,Medium
LOAN008114,CUST04726,Medical,Unsecured,564807.35,6.57,60,11069.63,2023-04-01,2028-03-05,Monthly,Active,204,202483.56,515419.23,10.0,15130.85,LO147,BR44,True,5.0,664177.8,99370.45,False,1.0958,Medium
LOAN008115,CUST09954,Personal,Unsecured,231653.09,14.08,48,7259.55,2024-04-02,2028-03-12,Monthly,Active,7,31045.16,228302.64500000002,9.0,25383.190000000002,LO145,BR19,True,4.0,348458.4,116805.31,False,1.0147,Medium
LOAN008116,CUST05179,Medical,Unsecured,105864.35,11.95,48,2785.22,2024-05-16,2028-04-25,Quarterly,Active,11,13426.59,43421.26,7.0,13392.91,LO162,BR17,True,4.0,133690.56,27826.21,False,2.4381,Medium
LOAN008117,CUST01225,Business,Unsecured,445230.33,15.99,240,6190.95,2022-01-07,2041-09-24,Bi-Annual,Active,128,305070.21,122746.26,4.0,7147.39,LO196,BR32,False,20.0,1485828.0,1040597.67,False,3.6272,Low
LOAN008118,CUST04947,Education,Secured,457484.17,18.09,24,22859.39,2022-04-05,2024-03-25,Monthly,Active,64,453939.38,506784.64,8.0,38566.18,LO181,BR35,True,2.0,548625.36,91141.19,False,0.9027,Medium
LOAN008119,CUST01945,Personal,Secured,187377.88,9.69,24,8619.75,2021-01-29,2023-01-19,Monthly,Active,166,51678.23,76198.96,14.0,30897.99,LO161,BR30,False,2.0,206874.0,19496.12,False,2.4591,Medium
LOAN008120,CUST06812,Business,Secured,37587.09,16.85,36,1337.28,2021-12-24,2024-12-08,Bi-Annual,Active,218,21905.87,35074.23,0.0,48432.35,LO106,BR42,True,3.0,48142.08,10554.99,False,1.0716,Low
LOAN008121,CUST02017,Education,Secured,318408.05,8.27,120,3908.74,2023-11-17,2033-09-25,Bi-Annual,Active,220,257048.75,619289.25,4.0,48485.88,LO108,BR45,False,10.0,469048.8,150640.75,False,0.5142,Low
LOAN008122,CUST05419,Vehicle,Unsecured,1385075.8175,8.0,180,16140.32,2019-01-10,2033-10-23,Quarterly,Closed,148,419851.61,450731.64,11.0,8319.52,LO168,BR34,False,15.0,2905257.6,1520181.78,False,3.073,Medium
LOAN008123,CUST08718,Personal,Unsecured,501077.55,11.2,120,6959.19,2022-12-15,2032-10-23,Quarterly,Closed,231,282003.87,335461.1,17.0,4485.24,LO128,BR45,False,10.0,835102.8,334025.25,False,1.4937,Medium
LOAN008124,CUST03807,Education,Unsecured,149441.17,11.46,12,13239.95,2018-09-20,2019-09-15,Bi-Annual,Active,12,15227.27,231594.6,15.0,17603.86,LO101,BR11,False,1.0,158879.4,9438.23,False,0.6453,Medium
LOAN008125,CUST09341,Vehicle,Unsecured,56957.34,9.29,48,1425.24,2020-05-13,2024-04-22,Quarterly,Closed,105,40082.12,45027.87,13.0,29492.71,LO187,BR20,True,4.0,68411.52,11454.18,False,1.2649,Medium
LOAN008126,CUST09179,Travel,Unsecured,144534.38,13.75,120,2222.46,2018-06-04,2028-04-12,Monthly,Defaulted,108,77692.59,163314.45,1.0,39167.36,LO184,BR20,False,10.0,266695.2,122160.82,True,0.885,High
LOAN008127,CUST02202,Travel,Secured,447036.31,16.07,240,6242.91,2020-06-29,2040-03-16,Bi-Annual,Closed,142,34611.62,30011.72,2.0,32436.02,LO160,BR37,True,20.0,1498298.4,1051262.09,False,14.8954,Low
LOAN008128,CUST00194,Personal,Unsecured,199801.04,20.86,24,10253.17,2019-10-22,2021-10-11,Monthly,Active,187,153115.23,40864.15,14.0,6562.78,LO164,BR24,False,2.0,246076.08,46275.04,False,4.8894,Medium
LOAN008129,CUST08256,Business,Secured,626255.35,17.38,48,18193.98,2019-08-18,2023-07-28,Monthly,Defaulted,8,356039.63,682251.71,1.0,37615.19,LO139,BR27,False,4.0,873311.04,247055.69,True,0.9179,High
LOAN008130,CUST07842,Personal,Unsecured,114999.47,14.6,36,3964.0,2024-04-16,2027-04-01,Monthly,Active,87,90721.97,14802.22,17.0,19352.54,LO178,BR40,False,3.0,142704.0,27704.53,False,7.7691,Medium
LOAN008131,CUST03895,Education,Unsecured,116420.56,14.86,120,1868.3,2021-04-10,2031-02-17,Monthly,Closed,188,65407.87,201777.83,13.0,3704.52,LO102,BR16,False,10.0,224196.0,107775.44,False,0.577,Medium
LOAN008132,CUST00105,Vehicle,Unsecured,138919.68,15.4,120,2275.41,2021-05-06,2031-03-15,Monthly,Closed,165,83312.74,234725.44,6.0,33922.16,LO164,BR27,True,10.0,273049.2,134129.52,False,0.5918,Medium
LOAN008133,CUST02742,Education,Secured,447214.96,10.96,36,14632.77,2019-12-13,2022-11-27,Monthly,Active,234,77578.98,1811.67,19.0,10114.36,LO123,BR17,True,3.0,526779.72,79564.76,False,246.8523,Medium
LOAN008134,CUST07097,Education,Unsecured,244122.96,18.05,24,12193.52,2019-11-14,2021-11-03,Monthly,Closed,75,57856.97,31537.34,16.0,16666.34,LO196,BR15,False,2.0,292644.48,48521.52,False,7.7408,Medium
LOAN008135,CUST07971,Business,Unsecured,174296.77,16.63,60,4297.12,2019-03-16,2024-02-18,Monthly,Closed,84,149006.78,273212.23,13.0,46885.97,LO132,BR24,False,5.0,257827.2,83530.43,False,0.638,Medium
LOAN008136,CUST03172,Medical,Unsecured,507059.04,14.07,24,24362.14,2020-05-18,2022-05-08,Monthly,Active,54,319228.59,708301.68,7.0,7254.73,LO144,BR35,False,2.0,584691.36,77632.32,False,0.7159,Medium
LOAN008137,CUST09115,Personal,Secured,737326.31,14.08,84,12168.23,2024-02-10,2031-01-04,Monthly,Active,158,185323.16,228302.64500000002,9.0,25383.190000000002,LO148,BR25,True,7.0,1022131.32,284805.01,False,3.2296,Medium
LOAN008138,CUST07540,Home,Unsecured,73940.91,19.68,36,2735.87,2021-04-12,2024-03-27,Monthly,Defaulted,211,47755.96,30635.45,19.0,22254.83,LO101,BR15,False,3.0,98491.32,24550.41,True,2.4136,High
LOAN008139,CUST04189,Business,Secured,612845.58,9.57,48,15417.1,2020-04-15,2024-03-25,Monthly,Active,22,517504.83,331181.9,8.0,13533.91,LO187,BR41,False,4.0,740020.8,127175.22,False,1.8505,Medium
LOAN008140,CUST07136,Business,Unsecured,228454.68,9.56,48,5746.05,2020-06-10,2024-05-20,Monthly,Active,176,11450.4,259341.17,9.0,33761.04,LO190,BR38,False,4.0,275810.4,47355.72,False,0.8809,Medium
LOAN008141,CUST06996,Travel,Unsecured,652528.86,8.77,60,13472.7,2019-06-08,2024-05-12,Monthly,Active,17,278286.14,409010.35,17.0,26435.6,LO179,BR37,True,5.0,808362.0,155833.14,False,1.5954,Medium
LOAN008142,CUST01523,Personal,Secured,302205.85,21.94,12,28276.04,2019-01-18,2020-01-13,Monthly,Active,47,251529.81,132164.29,7.0,48033.18,LO137,BR21,True,1.0,339312.48,37106.63,False,2.2866,Medium
LOAN008143,CUST08266,Personal,Secured,527173.39,10.29,24,24397.0,2020-09-21,2022-09-11,Monthly,Active,19,293423.85,316763.31,17.0,32235.91,LO129,BR34,True,2.0,585528.0,58354.61,False,1.6643,Medium
LOAN008144,CUST08146,Business,Secured,109870.44,19.69,120,2100.78,2020-08-01,2030-06-10,Bi-Annual,Active,107,37300.96,213644.48,11.0,36967.02,LO119,BR10,False,10.0,252093.6,142223.16,False,0.5143,Medium
LOAN008145,CUST07898,Personal,Unsecured,130300.24,7.04,120,1515.58,2018-06-02,2028-04-10,Quarterly,Active,146,126842.02,99274.94,9.0,9152.21,LO103,BR16,False,10.0,181869.6,51569.36,False,1.3125,Medium
LOAN008146,CUST02791,Education,Secured,228799.73,17.46,180,3596.1,2018-09-09,2033-06-22,Monthly,Active,70,64582.3,328620.36,2.0,16702.57,LO115,BR43,False,15.0,647298.0,418498.27,False,0.6962,Low
LOAN008147,CUST09319,Business,Secured,77944.51,6.97,120,903.8,2018-07-26,2028-06-03,Quarterly,Active,213,42474.08,66415.35,16.0,4806.15,LO125,BR24,True,10.0,108456.0,30511.49,False,1.1736,Medium
LOAN008148,CUST03458,Vehicle,Secured,107835.34,16.18,180,1597.33,2021-03-31,2036-01-12,Quarterly,Active,100,104602.15,19313.08,15.0,6804.03,LO105,BR33,True,15.0,287519.4,179684.06,False,5.5835,Medium
LOAN008149,CUST06870,Education,Secured,624392.22,10.63,84,10570.03,2019-11-10,2026-10-04,Monthly,Active,144,279003.76,149588.95,10.0,371.29,LO119,BR40,False,7.0,887882.52,263490.3,False,4.1741,Medium
LOAN008150,CUST05786,Wedding,Secured,82222.96,7.57,24,3702.62,2021-09-17,2023-09-07,Quarterly,Defaulted,54,71074.74,73573.47,5.0,2027.53,LO116,BR45,False,2.0,88862.88,6639.92,True,1.1176,High
LOAN008151,CUST06039,Medical,Unsecured,128168.42,10.75,84,2177.74,2022-03-18,2029-02-09,Monthly,Active,202,49012.72,210661.05,7.0,20777.56,LO125,BR27,False,7.0,182930.16,54761.74,False,0.6084,Medium
LOAN008152,CUST00498,Education,Secured,224356.68,8.43,84,3545.13,2018-01-06,2024-11-30,Monthly,Defaulted,106,35330.62,119446.62,13.0,15630.47,LO172,BR17,True,7.0,297790.92,73434.24,True,1.8783,High
LOAN008153,CUST02229,Home,Unsecured,277052.47,9.91,60,5874.28,2020-02-17,2025-01-21,Monthly,Active,49,80287.7,299038.47,5.0,7179.93,LO198,BR39,True,5.0,352456.8,75404.33,False,0.9265,Low
LOAN008154,CUST01597,Wedding,Unsecured,82236.21,17.15,48,2379.32,2018-04-29,2022-04-08,Monthly,Active,107,22065.62,106846.45,15.0,26395.21,LO181,BR11,False,4.0,114207.36,31971.15,False,0.7697,Medium
LOAN008155,CUST03242,Home,Secured,172666.69,19.41,120,3269.62,2019-06-13,2029-04-21,Monthly,Defaulted,8,162975.31,322458.0,13.0,31091.13,LO131,BR44,False,10.0,392354.4,219687.71,True,0.5355,High
LOAN008156,CUST08059,Education,Unsecured,272682.75,13.29,24,13001.01,2020-03-25,2022-03-15,Monthly,Closed,161,168678.5,253263.02,14.0,36762.97,LO183,BR40,True,2.0,312024.24,39341.49,False,1.0767,Medium
LOAN008157,CUST05376,Home,Unsecured,399454.13,12.97,24,18985.15,2018-01-08,2019-12-29,Monthly,Closed,143,206217.5,267017.44,7.0,37346.45,LO144,BR13,False,2.0,455643.6,56189.47,False,1.496,Medium
LOAN008158,CUST06063,Medical,Unsecured,117882.33,13.66,36,4009.5,2021-10-17,2024-10-01,Monthly,Active,167,13908.31,141995.39,9.0,21860.2,LO134,BR14,True,3.0,144342.0,26459.67,False,0.8302,Medium
LOAN008159,CUST00799,Education,Unsecured,90804.5,13.8,180,1197.1,2023-08-26,2038-06-08,Monthly,Active,156,22682.15,53899.05,17.0,16969.83,LO106,BR26,False,15.0,215478.0,124673.5,False,1.6847,Medium
LOAN008160,CUST06458,Education,Secured,102732.76,10.14,36,3321.65,2023-07-02,2026-06-16,Monthly,Active,87,24566.97,77757.49,8.0,34914.93,LO131,BR33,True,3.0,119579.4,16846.64,False,1.3212,Medium
LOAN008161,CUST05391,Personal,Secured,242624.12,21.83,36,9244.6,2020-01-19,2023-01-03,Monthly,Defaulted,232,88438.05,195171.38,1.0,44661.36,LO147,BR10,False,3.0,332805.6,90181.48,True,1.2431,High
LOAN008162,CUST05514,Wedding,Unsecured,178720.85,16.86,84,3637.86,2018-04-19,2025-03-13,Quarterly,Closed,61,83553.95,150977.92,9.0,35756.62,LO157,BR36,False,7.0,305580.24,126859.39,False,1.1838,Medium
LOAN008163,CUST00107,Personal,Unsecured,245247.35,18.49,36,8926.68,2019-11-27,2022-11-11,Monthly,Active,141,34927.32,66574.27,15.0,48512.29,LO110,BR33,True,3.0,321360.48,76113.13,False,3.6838,Medium
LOAN008164,CUST01878,Home,Unsecured,223549.69,13.36,12,20004.63,2018-04-08,2019-04-03,Monthly,Active,169,133210.14,47517.07,7.0,14966.57,LO129,BR45,True,1.0,240055.56,16505.87,False,4.7046,Medium
LOAN008165,CUST00756,Vehicle,Unsecured,209066.88,18.29,48,6173.07,2023-01-30,2027-01-09,Monthly,Closed,82,64079.42,172404.56,8.0,33490.95,LO125,BR10,False,4.0,296307.36,87240.48,False,1.2127,Medium
